Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Uzbekistan,UZB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.8,1785.3,1720.5,2052.5,2009.1,2170.2,2597.2,2643.1,2694.6,3058.9,3839.3,3700.3,3602.3,4043.9,4114.8,4417.4,4304.9,4586.2,4461.3,4429.9,4614.1,4764.1,4823.6,4851.7,4585.6,4341.4,
St. Vincent and the Grenadines,VCT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,4000,4000,4000,4000,4000,3500,3360,3440,3185.2,3185.2,3259.3,3169,3142.9,3142.9,3214.3,3214.3,3214.3,3357.1,3333.3,3312.5,3235.3,3333.3,3351.4,3315.8,3300,3000,3333.3,2998,3325.6,3566.8,3333.3,3374.3,3465.7,3580.8,3758.1,3333.3,4292.2,3333.3,3000,15000,14285.7,14857.1,14825,14444.4,14418.6,13571.4,12181.8,12727.3,16750,18774.2,27640,25878.8,23958.3,24485.7,24218.8,24742.9,26110.2,
"Venezuela, RB",VEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1115.6,1164,1119.1,1199.7,1271.5,1308.3,1180.4,1233.2,1200.8,1305.1,1234.8,1264.3,1368.4,1451.6,1634.6,1549.3,1892.6,1868.7,1913.3,1914.1,1885.4,1973.5,1936.4,2030.1,2029.1,1947,1994.1,2123.7,2343.4,2486.1,2558.7,2592.8,2939.6,2962.8,2974.1,3034.3,3084,3092.5,3322.1,3247.9,3308.6,3184.8,3210.6,3385.8,3353.8,3415.7,3594.4,3428.4,3171.6,3576,3461.1,3760.2,4007.3,4040.7,3505.7,3426.9,3138.3,
British Virgin Islands,VGB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1856.4,1953.3,2070.9,1909.8,1898.4,1762,1878.6,1681,1756.8,2103.7,2167.9,2143.9,2168,2114.6,2064.1,2167.9,1873.6,1746.1,2002.6,2016.1,2127.9,2433.6,2539.4,2645.8,2691.8,2715.1,2606.8,2849.8,3089.2,3072.9,3006.4,3212.6,3361.6,3458.7,3570,3666.3,3758.3,3876,3971.2,4112.4,4167.3,4440.9,4506.7,4690.9,4726.2,4749.8,4846.2,4897.6,5080.3,5177.5,5381.2,5462,5425.5,5577.8,5601.2,5441,5434.4,
Vanuatu,VUT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,500,500,500,500,500,471.4,466.7,475,500,529.4,500,526.3,500,500,500,500,500,500,500,520,520,520,520,520,519.7,515.4,507.7,500,507.7,510.9,463.8,469.4,475.1,480.8,486.4,492.1,497.8,503.5,509.1,514.8,520.5,526.2,531.8,532.4,531,535.7,551.7,546.7,558.1,563.6,570.8,571.4,633.3,618,609.1,609.1,614.7,
World,WLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1431.536734,1523.115894,1589.004466,1589.813092,1639.062461,1680.53764,1764.496572,1781.539411,1806.014942,1835.017018,1986.132007,1974.373146,2005.137619,1986.353382,2099.968989,2106.199864,2155.609788,2319.600524,2352.8423,2318.878691,2464.089245,2562.089616,2470.759475,2724.530029,2736.807326,2728.960455,2709.519453,2640.713644,2790.749452,2900.453812,2898.265875,2812.816754,2757.753297,2840.734654,2792.477182,2970.505895,3019.237188,3094.373452,3130.698673,3088.736644,3158.61661,3131.571388,3131.222082,3394.225399,3312.592847,3341.83851,3410.631733,3578.260065,3600.2198,3591.784095,3710.160897,3619.561754,3824.374277,3892.359702,3938.769657,3967.029197,4074.175586,
Samoa,WSM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,782.5,780.7,771.8,776.1,773.6,777,794.2,793.6,810.2,780.8,853.7,787.1,843.7,799.8,951,823.2,883.3,956.5,997.3,1016.5,1099,961.4,526.4,533.1,518.3,804,840.2,970.5,1005,907.7,699.7,1110.3,1109.3,1091.6,1105,937.1,895.4,1081.5,1111.2,1085,1064.3,943.8,785.2,715.2,713.1,930.2,1019.5,939.1,995.2,1092.4,1022.5,1064.4,1008.2,962.7,784.2,687,729,
South Africa,ZAF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1099.1,1142.1,1128,913.9,911.4,1010.4,1725.6,1006,1041.1,1187,1498.2,1593.9,1007.5,1875.8,1624.4,1391.5,1752,1876.2,1609.6,2017.3,2680.3,1659.8,960.2,1083.9,1575.9,1589.4,1628.7,1671.5,2281.9,1877.3,1986.1,944.7,2160.1,2585,1419.2,2490.2,2271.8,2181.7,2191.4,2765.9,2424.1,2772.6,2536.8,2777.9,3309.6,3141,2790.3,4063.2,4405.5,4150.4,4017,4243.5,4043,4896.2,3531.5,3818.6,5648.2,
Zambia,ZMB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,822.2,801.4,706.9,788.9,823.5,878,869.6,785.2,774,624.4,876.3,1007.1,838.7,967.7,1311.1,1375.7,1504.7,1515.4,1529.1,1567.5,1930.6,1572.1,1651.2,1646.1,1842.8,1930.6,1610.3,2457.4,1717.3,1351.9,1640.6,763.1,2302.9,1417.5,1331.4,1911.7,1413.4,1211.2,1323.6,1682.3,1402.1,1419.2,1701.9,1814.4,1898.7,1816,2252.6,2179.8,2066.4,2533.5,2731.4,2689.3,2532.4,2755.2,3006.6,2417.7,2477.6,
Zimbabwe,ZWE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,919.7,905.9,822.5,820.5,930.8,937.8,1294.5,1020.2,1145.3,942.3,1391.9,1637,961.3,1485.5,1360.2,1394.1,1475.9,1378.9,1144.2,1186.1,1749.6,1139.6,633.6,790.4,1868.8,1694.3,853.8,1591.4,1509.6,1625.4,1336,412.1,1502,1134.6,548.2,1258.7,1054.3,1016.6,1069,1159.6,1194,539.2,795.4,1206,653.8,934.3,806.8,309.7,452.4,733.7,587.7,696.4,669.3,836,558.2,581.8,616,
